trial,environment_seed,sensor_seed,sensor_scenario,sensor_scenario_name,sensor_model,free_probability,occupied_probability,disallowed_probability,restricted_probability,planning_success,onboard_completion,true_goal_reached,true_mission_success,termination_state,final_true_distance,completion_time,actual_path_length,planned_path_length,mean_estimation_error,max_estimation_error,rmse_estimation_error,mean_true_cross_track_error,max_true_cross_track_error,rmse_true_cross_track_error,mean_estimated_cross_track_error,max_estimated_cross_track_error,rmse_estimated_cross_track_error,minimum_true_clearance,minimum_estimated_clearance,commanded_control_effort,applied_control_effort,control_saturation_fraction,mean_control_saturation_error,max_control_saturation_error,max_commanded_acceleration,max_applied_acceleration,measurement_dropout_fraction,true_free_time,true_occupied_time,true_disallowed_time,true_restricted_time,true_out_of_bounds_time,estimated_free_time,estimated_occupied_time,estimated_disallowed_time,estimated_restricted_time,estimated_out_of_bounds_time,restricted_violation,disallowed_violation,out_of_bounds_violation
246,3528407741,3617959806,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,False,safety_violation,0.2799892161037863,62.1,13.11215289136833,13.006859889575384,0.36595759401708355,0.5025245397136573,0.36848165027899643,0.34999774455538035,0.46469326684632184,0.3579224355380675,0.05479984506172436,0.4110759644146472,0.07967265852642916,0.0,0.2343290541488906,5.02623010459317,5.02623010459317,0.0,9.442905406704569e-17,1.962615573354719e-16,0.26831991909492253,0.2683199190949225,0.0,53.89999999999999,7.700000000000009,0.0,0.5,0.0,62.1,0.0,0.0,0.0,0.0,True,False,False
247,2475004145,54769133,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.462203861647184,87.5,18.314260742191077,18.302116546267396,0.3658607633066451,0.48184994724948954,0.36823721832458756,0.25696369886005394,0.41313002776151003,0.2802751995410354,0.04769646887337327,0.3737765468823647,0.06571777893830123,0.0,0.08133497786652041,7.49828955235961,7.49828955235961,0.0,8.185813785411613e-17,2.7833528704240246e-16,0.30919479937847605,0.30919479937847605,0.0,75.79999999999998,11.300000000000004,0.0,0.4000000000000057,0.0,85.69999999999999,1.8000000000000114,0.0,0.0,0.0,True,False,False
248,250102834,10777752,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.3219943062751176,67.0,13.64126245191922,13.514239941134269,0.35938123414541795,0.4801506285136212,0.361864589715164,0.32734412358103726,0.4455549964440611,0.3339762224239889,0.05652545446810651,0.33377985489189527,0.07445362495854896,0.0,0.16857254167393435,5.382091258911907,5.382091258911907,0.0,8.287076028302352e-17,2.7757743935277205e-16,0.34552414521815805,0.34552414521815805,0.0,61.5,4.999999999999998,0.0,0.5,0.0,66.8,0.1999999999999993,0.0,0.0,0.0,True,False,False
249,1567656518,446596209,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.4756058252205431,71.4,13.569246669496234,13.356883257669457,0.3573643370289446,0.4577276157964862,0.3594754588253223,0.32009801912610997,0.4386348256784945,0.32703958555870005,0.048819699037422865,0.35228848155691084,0.07298508241951689,0.00016270563936160443,0.07830125646717595,5.2316958750042595,5.231695875004259,0.0,8.043909833832638e-17,1.962615573354719e-16,0.23620933079828588,0.23620933079828585,0.0,66.8,4.600000000000001,0.0,0.0,0.0,71.2,0.1999999999999993,0.0,0.0,0.0,False,True,False
250,1370524627,2884711889,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.3186606998145173,76.5,14.453238511639475,14.493460864516587,0.3605070643655321,0.5011484603464523,0.36332168583280766,0.30824340587695565,0.36914637995144955,0.3128722171209994,0.0480865649461557,0.3823801747827777,0.07031760778587537,0.36182868614600494,0.14568446855797867,5.867099243672424,5.867099243672425,0.0,7.892469557710101e-17,1.8670653977139892e-16,0.2616131391043878,0.26161313910438777,0.0,70.8,5.699999999999999,0.0,0.0,0.0,76.3,0.1999999999999993,0.0,0.0,0.0,False,False,False
251,3235678144,3559111741,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,False,safety_violation,0.2487328401015312,79.10000000000001,14.96981449939571,14.979637692289753,0.36085759352111063,0.5027640459306713,0.3628897944400853,0.2951084086267159,0.40849289498689995,0.3096986138896758,0.05055725896852707,0.4804215437022838,0.07271282555162165,0.0,0.08695263913654486,6.191444377026657,6.191444377026657,0.0,7.952077769488201e-17,2.498001805406602e-16,0.37435549044101424,0.37435549044101424,0.0,71.1,0.0,6.100000000000007,1.8999999999999986,0.0,79.10000000000001,0.0,0.0,0.0,0.0,True,True,False
252,4069850,2347762154,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.35511963698091015,69.7,13.727427304333347,13.544530978833622,0.36183414049624196,0.500731002571111,0.3649166105112343,0.3272079851916164,0.45133266806007716,0.3338952114099611,0.05570640335555053,0.4270121172278074,0.07540452210652841,0.0,0.12298788277219257,5.620098468239776,5.620098468239776,0.0,7.926165890607133e-17,1.7772239894833365e-16,0.29487001522280953,0.2948700152228096,0.0,61.800000000000004,6.399999999999995,1.5,0.0,0.0,69.7,0.0,0.0,0.0,0.0,False,True,False
253,971320180,4027294110,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.4735447284959579,73.2,14.792433072046997,14.813258907597586,0.35792268715138886,0.48100721068421104,0.36036049628341227,0.294092706130962,0.43881894339524347,0.3034375323136744,0.04943200915745556,0.31205957766696424,0.06779074083574863,0.0,0.061404110710321855,5.9548556709447755,5.9548556709447755,0.0,8.659927007663286e-17,2.7833528704240246e-16,0.27933443861320945,0.2793344386132094,0.0,63.599999999999994,6.300000000000004,3.3000000000000007,0.0,0.0,72.5,0.7000000000000028,0.0,0.0,0.0,False,True,False
254,2099617389,1438848757,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,False,safety_violation,0.23613274246373703,76.10000000000001,15.761709991422375,15.880565843125867,0.3564728676200063,0.5244119078467118,0.358750547013497,0.2657730508180295,0.38062937888691584,0.27575971561583323,0.04691462237155857,0.4425389704315774,0.06708378147089293,0.0,0.10746102956842256,6.604121877668914,6.604121877668914,0.0,8.022906717040346e-17,2.7894008272968645e-16,0.3856446867826579,0.3856446867826579,0.0,68.4,6.399999999999995,0.0,1.3000000000000007,0.0,74.2,1.8999999999999986,0.0,0.0,0.0,True,False,False
255,697894123,2229103892,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.4595988487811837,84.9,16.926835643607888,16.705032329484126,0.3529388785609526,0.4896885618624996,0.3557664128677874,0.2528478729153231,0.38061122930256713,0.26282084514537024,0.04755070390151931,0.4328267323531956,0.06764140845531033,0.1703859327850985,0.0862484228079392,6.775406936949464,6.775406936949464,0.0,7.81389494533228e-17,2.7833528704240246e-16,0.2689604962636904,0.2689604962636904,0.0,73.5,11.400000000000004,0.0,0.0,0.0,73.79999999999998,11.10000000000001,0.0,0.0,0.0,False,False,False
256,2312331451,3874631184,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,False,safety_violation,0.290638083064513,65.9,13.451693288791478,13.270933440555947,0.3632449505955081,0.48182921364171866,0.36543455239097605,0.32221003621239563,0.44152250490185246,0.32882155883516473,0.05099865209480958,0.4613644025722337,0.07556879264753114,0.0,0.11949208419633826,5.422008674564877,5.422008674564877,0.0,8.207434384260835e-17,1.7772239894833365e-16,0.3079362906942623,0.3079362906942623,0.0,61.5,2.0999999999999996,2.3000000000000043,0.0,0.0,65.9,0.0,0.0,0.0,0.0,False,True,False
257,915480018,4151120313,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
258,3229257819,646055159,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.509263131310725,76.2,14.850493323437414,15.001164885457579,0.3551240682419297,0.4969488500285408,0.3571486236672353,0.28566205860415184,0.43336067278692714,0.3008658279620755,0.04602463781432273,0.2928868552355417,0.06386420146974207,0.002022342530540122,0.05291366842211181,5.738394042193274,5.738394042193274,0.0,7.907734981690053e-17,2.7755575615628914e-16,0.32147745499683195,0.32147745499683195,0.0,61.89999999999999,14.30000000000001,0.0,0.0,0.0,73.60000000000001,2.5999999999999943,0.0,0.0,0.0,False,True,False
259,375716469,3308732160,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.4958134843193459,72.0,14.053138385087431,13.808015363051544,0.3592130057859384,0.4768873072557,0.3613852010641626,0.30754226639920823,0.3913228228870704,0.312319088466608,0.05001630967298879,0.46237114307089944,0.07273607361310228,0.10176568571343125,0.07547871509044907,5.252221308009716,5.252221308009716,0.0,7.917106316541515e-17,2.7757743935277205e-16,0.4461156755124747,0.4461156755124747,0.0,69.8,2.200000000000003,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,False,False,False
260,4187386334,184584446,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
261,2388139156,3812305768,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,False,safety_violation,0.2468606876983512,68.3,13.783869727998875,13.786087654625597,0.36319269789190445,0.5078796194016287,0.3656043776660909,0.3247779436151034,0.43106425447193264,0.3309456182398343,0.05221185928219896,0.44221968900098874,0.07000221782523627,0.0,0.07222676479925455,5.848443962592084,5.848443962592085,0.0,8.292551259514929e-17,1.8670653977139892e-16,0.3247971465891066,0.3247971465891066,0.0,58.3,2.1999999999999993,5.3000000000000025,2.499999999999993,0.0,68.3,0.0,0.0,0.0,0.0,True,True,False
262,453140449,4267112886,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.5210851156349359,71.3,14.398092307855265,14.227816075446237,0.3658753196660765,0.488339947510817,0.36833122295595067,0.30508676625876724,0.4275695834837009,0.3186373632725331,0.05249867461798771,0.4656241544855698,0.07376779931255323,0.1560051652307788,0.1849882864929019,5.535820533935821,5.535820533935821,0.0,8.723505051409992e-17,2.2591401799415137e-16,0.31115113119834265,0.31115113119834265,0.0,63.89999999999999,7.400000000000005,0.0,0.0,0.0,70.99999999999999,0.3000000000000007,0.0,0.0,0.0,False,False,False
263,3455058573,1492825667,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.3435350553432001,68.5,13.457554559760517,13.315393502418189,0.3676083251082598,0.669146558680198,0.3702531377124653,0.32642920361681854,0.4089635776928313,0.33231030229131725,0.05229411371209633,0.6690944396562662,0.08414154632645865,0.0,0.05218635756783792,5.517126161659069,5.517126161659069,0.0,8.576765281501012e-17,1.962615573354719e-16,0.3246872501776957,0.32468725017769556,0.0,57.599999999999994,9.100000000000005,1.7999999999999972,0.0,0.0,67.8,0.7000000000000002,0.0,0.0,0.0,False,True,False
264,1846112378,935440738,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.4500848762006183,67.4,13.620948984524416,13.634887393275417,0.3647021294746084,0.4750056182436164,0.3667567976234638,0.3284651880556551,0.43923641611951764,0.3378808116766841,0.05150390536178307,0.33784350068668295,0.07333865763039837,0.0015423718580122037,0.11766104283998832,5.324371815526403,5.324371815526403,0.0,8.071015123947311e-17,1.7772239894833365e-16,0.3342353978987321,0.3342353978987321,0.0,52.9,14.400000000000002,0.10000000000000053,0.0,0.0,66.5,0.9000000000000057,0.0,0.0,0.0,False,True,False
265,4151916802,2328685090,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.432181646703889,72.0,14.364094545202853,14.090864917194061,0.3648210014505299,0.4996655356472782,0.36733256417683685,0.3211928608528609,0.432181646703889,0.3282682828997338,0.050372299005760256,0.43175861775305857,0.0769333527566092,0.020396760817735376,0.11450055401512714,5.7432211503955255,5.7432211503955255,0.0,8.138723522156857e-17,2.797157557069881e-16,0.22632983521962832,0.2263298352196284,0.0,59.199999999999996,12.800000000000004,0.0,0.0,0.0,66.69999999999999,5.3,0.0,0.0,0.0,False,False,False
266,3502127710,2151495928,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.43197805360315883,70.7,13.89580886502614,13.7857608270855,0.3635685021279291,0.47152923150721676,0.3658969428027842,0.33502710350369663,0.43842323973827035,0.3402879727153593,0.052414330829926664,0.3910174517502108,0.0714579067650191,0.0,0.09285831121097866,5.289154898053134,5.289154898053135,0.0,8.139497052376652e-17,1.7772239894833365e-16,0.3458732154050497,0.3458732154050497,0.0,51.000000000000014,17.29999999999999,2.3999999999999986,0.0,0.0,64.1,6.600000000000001,0.0,0.0,0.0,False,True,False
267,3747001689,1587324755,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.43685408184391683,73.0,13.987311321117726,13.837909082624817,0.3616235498945343,0.4704696402017886,0.3639640137750379,0.3146920241086375,0.42375522476830074,0.32355079137250226,0.05117653535255529,0.37298941375458317,0.07030204375948189,0.0,0.14113418041715198,5.468932377944523,5.468932377944523,0.0,8.106160401308002e-17,1.962615573354719e-16,0.26632241312213545,0.2663224131221355,0.0,63.300000000000004,6.999999999999997,0.0,2.6999999999999957,0.0,72.39999999999999,0.5999999999999996,0.0,0.0,0.0,True,False,False
268,3931630109,482995397,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,False,safety_violation,0.25820264587419045,72.4,13.682774190595758,13.50041670752239,0.3662400226211863,0.4923551990725311,0.368441292153825,0.33171347812267055,0.4384226805463613,0.33915137859628725,0.05261642828451179,0.4267496524283409,0.07669272095356922,0.0,0.12811653691351715,5.491445948966231,5.49144594896623,0.0,8.285732335509882e-17,1.8670653977139892e-16,0.25376315792040627,0.2537631579204063,0.0,65.8,5.199999999999999,1.3999999999999986,0.0,0.0,71.8,0.5999999999999979,0.0,0.0,0.0,False,True,False
269,3343084945,1155353691,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.34042523048571444,67.2,13.79555170591364,13.54983105898118,0.3633212665958935,0.5463305393885375,0.36577371969559497,0.3275890447616076,0.4504575721791189,0.34067113093639534,0.05606442431294127,0.5450528076509659,0.082058638157606,0.15512413873787737,0.017971058219206026,5.332485681191545,5.332485681191545,0.0,8.38570841801086e-17,2.776424787817943e-16,0.2891559829918125,0.2891559829918125,0.0,58.599999999999994,8.600000000000005,0.0,0.0,0.0,66.89999999999999,0.3000000000000007,0.0,0.0,0.0,False,False,False
270,2308215660,3359604399,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.44841332530578387,66.10000000000001,13.403637050282688,13.267813769134172,0.3661903313406851,0.4903618131385532,0.3685276348004765,0.32823751675365154,0.40992965427181793,0.3350495649509653,0.053503105063324397,0.40441847220790306,0.07911650192398419,0.22531041094756787,0.19838228369592875,5.048807345024731,5.048807345024731,0.0,8.858242378606181e-17,1.962615573354719e-16,0.21831219474818822,0.21831219474818822,0.0,66.10000000000001,0.0,0.0,0.0,0.0,66.10000000000001,0.0,0.0,0.0,0.0,False,False,False
271,716948047,2914218226,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.49062244314952663,77.7,15.454641885949378,15.221943167482424,0.3612636004522486,0.4759645634451065,0.36349204862923323,0.30278450673026697,0.42156698621718874,0.3090606415468231,0.04605573765559711,0.4419762239048903,0.07019250974603126,0.0,0.11438407172627509,5.819857065872359,5.819857065872358,0.0,7.82764560393773e-17,2.779024842816778e-16,0.3020013772616827,0.3020013772616827,0.0,76.0,0.0,1.6999999999999957,0.0,0.0,77.7,0.0,0.0,0.0,0.0,False,True,False
272,3683843986,2185353725,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,False,safety_violation,0.210129968806913,73.60000000000001,15.029109132991358,15.039262820021671,0.3613160661213625,0.49700544192368606,0.3637351332335242,0.27755663205567704,0.37680864501484373,0.28275674343235174,0.050611180199518234,0.472596740444261,0.0720683344996647,0.0,0.07740325955573903,5.921566876436488,5.921566876436488,0.0,8.216676283676364e-17,2.7809732887839817e-16,0.381655567049557,0.381655567049557,0.0,67.9,0.7999999999999972,4.900000000000013,0.0,0.0,73.60000000000001,0.0,0.0,0.0,0.0,False,True,False
273,641729385,1443877831,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.4134298927457513,74.2,14.467435936974873,14.2248121218937,0.3644687252069564,0.5318008992714016,0.36690643985742305,0.3099820951296664,0.44112039597377295,0.31867293816506903,0.055586886087138285,0.4958164826041442,0.0799894365874204,0.0,0.0896788328427015,5.680845673289607,5.680845673289608,0.0,7.814474980240826e-17,2.779024842816778e-16,0.3353482916545459,0.3353482916545459,0.0,61.00000000000001,11.199999999999996,2.0,0.0,0.0,67.50000000000001,6.699999999999989,0.0,0.0,0.0,False,True,False
274,53817024,1444500207,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.3669811642833393,70.8,13.9605868865272,13.736080893452288,0.3628716548124918,0.4836149946920709,0.36535359290201186,0.3173319422412655,0.44572238409859877,0.32557850946566175,0.05581126497962188,0.4513127900012382,0.07818202429258568,0.07957877305451394,0.05349549969567937,5.208039702892034,5.208039702892034,0.0,8.325778244909054e-17,2.8609792490763985e-16,0.30736238446563663,0.3073623844656367,0.0,65.0,5.799999999999997,0.0,0.0,0.0,69.1,1.7000000000000028,0.0,0.0,0.0,False,False,False
275,3940032784,3701184968,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.49121253299758927,70.5,13.42410224142606,13.40995831956715,0.3614289888693554,0.49384766138432595,0.3639617302060515,0.3215769417756375,0.4210094593314136,0.32787481415674685,0.05154491377984357,0.38998949721969955,0.0750848533226038,0.0,0.052477455117793545,5.533743575875024,5.533743575875024,0.0,8.187373085158603e-17,1.7772239894833365e-16,0.29732682164503316,0.2973268216450332,0.0,62.49999999999999,0.0,4.300000000000004,3.6999999999999975,0.0,69.10000000000001,1.3999999999999915,0.0,0.0,0.0,True,True,False
276,4114063967,4248643499,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,False,safety_violation,0.29050250635190517,69.3,13.548614488112747,13.386521432021132,0.3683128444818882,0.483005682602663,0.3705854359986976,0.32928180906753096,0.43138608864486994,0.3359407747961732,0.044782134603897586,0.3518344083806177,0.06560679912299364,0.0,0.19010412202293703,5.585320401858617,5.585320401858618,0.0,8.530747859351174e-17,2.2247786310271853e-16,0.31257320274049155,0.31257320274049155,0.0,64.19999999999999,3.200000000000003,0.0,1.9000000000000004,0.0,69.3,0.0,0.0,0.0,0.0,True,False,False
277,2764423084,946444819,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.4161925855667322,75.7,14.79857451050464,14.646541991302287,0.3635773430457604,0.5130528543200475,0.36569621115855994,0.29831352212078116,0.4040836486806661,0.3045970758477244,0.04876253175947995,0.3455129505149085,0.06758598678338204,0.13197307774042422,0.14449587920033657,6.234335892575775,6.234335892575775,0.0,7.99688621907068e-17,2.7769124835677133e-16,0.2551861677455407,0.2551861677455407,0.0,60.4,15.3,0.0,0.0,0.0,71.0,4.7,0.0,0.0,0.0,False,False,False
