trial,environment_seed,sensor_seed,sensor_scenario,sensor_scenario_name,sensor_model,free_probability,occupied_probability,disallowed_probability,restricted_probability,planning_success,onboard_completion,true_goal_reached,true_mission_success,termination_state,final_true_distance,completion_time,actual_path_length,planned_path_length,mean_estimation_error,max_estimation_error,rmse_estimation_error,mean_true_cross_track_error,max_true_cross_track_error,rmse_true_cross_track_error,mean_estimated_cross_track_error,max_estimated_cross_track_error,rmse_estimated_cross_track_error,minimum_true_clearance,minimum_estimated_clearance,commanded_control_effort,applied_control_effort,control_saturation_fraction,mean_control_saturation_error,max_control_saturation_error,max_commanded_acceleration,max_applied_acceleration,measurement_dropout_fraction,true_free_time,true_occupied_time,true_disallowed_time,true_restricted_time,true_out_of_bounds_time,estimated_free_time,estimated_occupied_time,estimated_disallowed_time,estimated_restricted_time,estimated_out_of_bounds_time,restricted_violation,disallowed_violation,out_of_bounds_violation
32,34757296,3305648994,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.14452743153135672,73.0,15.268927958135754,15.205261390424752,0.08256855870968972,0.20766366612468462,0.09054096013718914,0.030316273415328297,0.10195296078193819,0.03809764348663389,0.04397773592838757,0.18377977901765524,0.054572458282798955,0.17113654183059626,0.13790222542897546,6.760631062880006,6.760631062880006,0.0,8.042848240298888e-17,2.830524433501838e-16,0.4153730989349148,0.41537309893491475,0.0,72.8,0.1999999999999993,0.0,0.0,0.0,72.69999999999999,0.2999999999999998,0.0,0.0,0.0,False,False,False
33,2257902095,2132756255,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.10838811580249062,79.60000000000001,15.934841958139906,15.83915422536744,0.0778980263369333,0.17134796830749663,0.0851023524463065,0.032131979339525794,0.09647319676919837,0.03872016290491706,0.0478812216604453,0.15221240193523453,0.0577279361991409,0.1764565392959735,0.12301185550605354,7.034900249265833,7.034900249265834,0.0,8.289554754384038e-17,2.797157557069881e-16,0.2899661897736273,0.2899661897736273,0.0,71.5,8.100000000000001,0.0,0.0,0.0,71.7,7.900000000000006,0.0,0.0,0.0,False,False,False
34,1990091749,1553859126,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.08911982940721534,80.60000000000001,16.20192081614596,16.043512163472563,0.07404752083097062,0.21778685606285586,0.0827076594821565,0.03546045831621047,0.11498675676019393,0.04558039840382223,0.04918744694036859,0.2227278741990258,0.06181991978056758,0.20807377557508322,0.1373289611014322,6.8741611299191545,6.8741611299191545,0.0,7.961139476631171e-17,2.830524433501838e-16,0.45757191707157785,0.4575719170715778,0.0,75.6,5.000000000000005,0.0,0.0,0.0,74.6,6.000000000000004,0.0,0.0,0.0,False,False,False
35,688663972,1741335336,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.10915705060866336,71.2,14.51080736179437,14.497929398860107,0.07878352562237771,0.26578198388078017,0.08639941598375543,0.031043992226080043,0.08997491483341369,0.03685004339318547,0.044273239023506515,0.26578198388078017,0.05523863237252297,0.15752959810122472,0.0869140154738366,6.40327928717203,6.40327928717203,0.0,8.043201928553656e-17,2.7755711140569604e-16,0.2829462473023767,0.2829462473023767,0.0,69.2,2.000000000000001,0.0,0.0,0.0,69.2,2.0,0.0,0.0,0.0,False,False,False
36,248667807,2779221576,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1088686982054846,72.7,14.413977178154225,14.39724933927625,0.07827129784418707,0.22112521460807663,0.08725600161506346,0.02814989228876796,0.106510839265495,0.03646416524188188,0.044551919882388866,0.15489210086829233,0.056637479810259496,0.13471434132863075,0.10792403336985448,6.244613479011874,6.244613479011875,0.0,7.747855744492015e-17,2.830524433501838e-16,0.2263378815934611,0.22633788159346122,0.0,72.7,0.0,0.0,0.0,0.0,72.7,0.0,0.0,0.0,0.0,False,False,False
37,3831690327,406686172,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.14668147164817275,80.5,16.674406436265073,16.59948279152174,0.08235949963530968,0.26039467617423534,0.09096097160004707,0.03734640884059874,0.1132489202292402,0.04590551662467008,0.04929845073854646,0.26015072977532416,0.061304641748942054,0.14170992963296697,0.0965104585608677,7.33499607688974,7.334996076889741,0.0,8.06683759427577e-17,2.779024842816778e-16,0.2861761513368264,0.28617615133682633,0.0,80.5,0.0,0.0,0.0,0.0,80.5,0.0,0.0,0.0,0.0,False,False,False
38,3292381605,3853507458,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1682025611914031,67.60000000000001,13.547367819047398,13.556277141521099,0.07750196855393739,0.290687384075358,0.08661450995951211,0.033033790313712987,0.1233617144783197,0.04391293230045524,0.043490585641828124,0.290687384075358,0.05601216297484432,0.1662411979372261,0.12722243183560988,5.663543146887529,5.663543146887529,0.0,8.279301631904882e-17,2.779024842816778e-16,0.24499214279908105,0.24499214279908121,0.0,67.60000000000001,0.0,0.0,0.0,0.0,67.60000000000001,0.0,0.0,0.0,0.0,False,False,False
39,2677946230,1366849576,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.10490042010007633,65.2,13.739279536450821,13.670414520754132,0.07954788481800272,0.1974681197553268,0.0870831658426494,0.036399634503831234,0.13729199474727194,0.04754861383236185,0.046885484238652055,0.19653841451221793,0.05873155895377224,0.14770076307674884,0.0943147274266863,5.86697525499528,5.86697525499528,0.0,8.407219661994192e-17,2.498001805406602e-16,0.37727903457060663,0.3772790345706066,0.0,63.6,1.5999999999999974,0.0,0.0,0.0,63.2,1.9999999999999987,0.0,0.0,0.0,False,False,False
40,3465243617,2315462378,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.08719941395984071,73.2,14.793546004523707,14.575855982264368,0.0778799398369774,0.1788137712830866,0.08478125727707454,0.03737737181596623,0.10634210709524623,0.0466384480955692,0.047513286522540936,0.17709002757710698,0.05933170011915668,0.14434817827351007,0.13573005245493278,6.352706671637431,6.352706671637431,0.0,8.007229792318477e-17,2.779024842816778e-16,0.30662708818044326,0.30662708818044326,0.0,71.0,2.1999999999999993,0.0,0.0,0.0,70.89999999999999,2.299999999999999,0.0,0.0,0.0,False,False,False
41,2277377269,4090432965,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1534500784606829,79.10000000000001,17.068351983888846,17.023272470856263,0.08027006245120102,0.24956715348691616,0.08877847078196485,0.034575818959058924,0.11378603024246353,0.04642397121277046,0.050136984148514925,0.16930420161102624,0.06231723516123369,0.14862073285210586,0.11083804171053357,7.019243532471432,7.019243532471432,0.0,8.912513589136753e-17,3.1031676915590914e-16,0.28508206374678124,0.2850820637467813,0.0,76.0,3.1000000000000014,0.0,0.0,0.0,75.5,3.6000000000000014,0.0,0.0,0.0,False,False,False
