trial,environment_seed,sensor_seed,sensor_scenario,sensor_scenario_name,sensor_model,free_probability,occupied_probability,disallowed_probability,restricted_probability,planning_success,onboard_completion,true_goal_reached,true_mission_success,termination_state,final_true_distance,completion_time,actual_path_length,planned_path_length,mean_estimation_error,max_estimation_error,rmse_estimation_error,mean_true_cross_track_error,max_true_cross_track_error,rmse_true_cross_track_error,mean_estimated_cross_track_error,max_estimated_cross_track_error,rmse_estimated_cross_track_error,minimum_true_clearance,minimum_estimated_clearance,commanded_control_effort,applied_control_effort,control_saturation_fraction,mean_control_saturation_error,max_control_saturation_error,max_commanded_acceleration,max_applied_acceleration,measurement_dropout_fraction,true_free_time,true_occupied_time,true_disallowed_time,true_restricted_time,true_out_of_bounds_time,estimated_free_time,estimated_occupied_time,estimated_disallowed_time,estimated_restricted_time,estimated_out_of_bounds_time,restricted_violation,disallowed_violation,out_of_bounds_violation
114,1031285833,497434967,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.11416877983262365,65.7,13.21230211814651,13.112993385992597,0.0753165334160189,0.1892341344997907,0.08311416498727718,0.039226875854824636,0.11793470910629765,0.047772138520686444,0.054718011210147355,0.19648083352060858,0.06794954120317008,0.12964447861748815,0.07506150630971842,5.936553577483087,5.936553577483087,0.0,8.462621507259659e-17,2.830524433501838e-16,0.32220046349285175,0.3222004634928518,0.0,65.7,0.0,0.0,0.0,0.0,65.7,0.0,0.0,0.0,0.0,False,False,False
114,1031285833,497434967,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16749430233234092,68.10000000000001,13.113328312954204,13.112993385992597,0.06239737694403945,0.7071067811865476,0.0819560504379864,0.03968667880910063,0.13085537766994204,0.04692345021336438,0.055531266677741054,0.7071067811865476,0.08260793079091466,0.1256955439626126,0.05,5.6900429643161345,5.6900429643161345,0.0,8.252796018906334e-17,1.7772239894833365e-16,0.3535533905932738,0.3535533905932738,0.39882697947214074,68.10000000000001,0.0,0.0,0.0,0.0,68.0,0.10000000000000142,0.0,0.0,0.0,False,False,False
114,1031285833,497434967,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.35736335911603373,72.7,13.695881267049085,13.112993385992597,0.38236905349432243,0.7071067811865476,0.3865931331247335,0.3193451910806514,0.42699084880562543,0.32555734907121225,0.06454878555541758,0.7071067811865476,0.09645618659374848,0.0,0.05,6.9713787463212995,6.9713787463212995,0.0,8.175788572741972e-17,2.7894008272968645e-16,0.3535533905932738,0.3535533905932738,0.396978021978022,64.8,4.600000000000003,3.3000000000000043,0.0,0.0,72.7,0.0,0.0,0.0,0.0,False,True,False
115,1491554370,1807222696,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2399288296320914,72.10000000000001,14.394860497466023,14.543839183296573,0.051440114941162435,0.15580290158881413,0.05852224261014698,0.02771951136125083,0.0950100621815752,0.03380243631968602,0.04102862602070312,0.178305873907445,0.050923672309186235,0.22797082242560793,0.17377526252898998,5.368800254531385,5.368800254531384,0.0,8.065468451441455e-17,2.779024842816778e-16,0.3900693857499636,0.3900693857499636,0.0,69.9,2.1999999999999993,0.0,0.0,0.0,69.8,2.299999999999999,0.0,0.0,0.0,False,False,False
115,1491554370,1807222696,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,False,safety_violation,0.20946420363386428,74.0,14.492630476180308,14.543839183296573,0.35813479469666326,0.4971462562022292,0.3605715013514572,0.2932830714380133,0.38156098337749916,0.30131465809887586,0.0470667975915143,0.3828100123456538,0.06653908069138982,0.0,0.15191596457163586,5.75855991417038,5.75855991417038,0.0,8.055642970259075e-17,2.5066604164831255e-16,0.2437082331789244,0.24370823317892426,0.0,65.0,6.899999999999999,0.40000000000000213,1.6999999999999993,0.0,72.5,1.5000000000000018,0.0,0.0,0.0,True,True,False
115,1491554370,1807222696,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1715562946074914,71.5,14.560132493918513,14.543839183296573,0.07958102562701949,0.2079517310850642,0.08708397964050865,0.029781050900512408,0.10356763480428993,0.03712381096063659,0.04364063795615782,0.1739048017431666,0.054079206636797196,0.20213134062766058,0.1562391939662544,6.1210301016744975,6.121030101674498,0.0,8.318571677664033e-17,2.7755575615628914e-16,0.3900693857499636,0.3900693857499636,0.0,69.3,2.1999999999999993,0.0,0.0,0.0,69.3,2.1999999999999993,0.0,0.0,0.0,False,False,False
115,1491554370,1807222696,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2698761182626743,74.0,14.43392071015152,14.543839183296573,0.06009744841147977,0.7071067811865476,0.0723718897534439,0.03678212526685891,0.10145339031066491,0.04515849717103609,0.04875195487031494,0.7071067811865476,0.06515463663854489,0.16776857581232277,0.05,5.846793247222838,5.8467932472228386,0.0,8.106053526835583e-17,2.5324586304240974e-16,0.3535533905932738,0.3535533905932738,0.3873144399460189,71.89999999999999,2.0999999999999996,0.0,0.0,0.0,71.6,2.4000000000000004,0.0,0.0,0.0,False,False,False
115,1491554370,1807222696,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,False,safety_violation,0.2363435604171347,75.8,14.808747094071979,14.543839183296573,0.37376296185935554,0.7071067811865476,0.3784695719259953,0.3011073407176309,0.4082675240303994,0.30791032066110363,0.05746608799970807,0.7071067811865476,0.07976067320440053,0.0,0.05,6.586515205899902,6.586515205899902,0.0,8.00389169182119e-17,2.779024842816778e-16,0.3535533905932738,0.3535533905932738,0.38471673254281946,67.29999999999998,6.800000000000011,0.0,1.6999999999999993,0.0,74.29999999999998,1.5000000000000018,0.0,0.0,0.0,True,False,False
116,2111179620,4259083263,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.17356820493172812,75.9,15.623045777584572,15.710209563364499,0.04936839089113908,0.14217941091835548,0.05565480614992342,0.034062286456283855,0.09617099062473548,0.04208332769631681,0.04246951355789853,0.18276178548239705,0.05349199272984554,0.13272566625476756,0.1116497603020507,6.09188009586229,6.09188009586229,0.0,8.349985242640405e-17,2.779024842816778e-16,0.3264919848191525,0.3264919848191525,0.0,67.6,8.300000000000002,0.0,0.0,0.0,68.1,7.800000000000001,0.0,0.0,0.0,False,False,False
116,2111179620,4259083263,1,gaussian_plus_offset,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.4497134860865322,78.30000000000001,15.90030559935139,15.710209563364499,0.3681993485673191,0.4854631956516189,0.3701947548815774,0.282865482585373,0.41653023754553264,0.295636885773402,0.04873560838263092,0.4370173135202217,0.07099387218822452,0.0,0.07727580084898453,6.203576649300654,6.203576649300654,0.0,8.001869297586154e-17,2.7894008272968645e-16,0.31657834306974325,0.31657834306974325,0.0,57.70000000000001,19.400000000000002,0.0,1.1999999999999993,0.0,70.7,7.6,0.0,0.0,0.0,True,False,False
