trial,environment_seed,sensor_seed,sensor_scenario,sensor_scenario_name,sensor_model,free_probability,occupied_probability,disallowed_probability,restricted_probability,planning_success,onboard_completion,true_goal_reached,true_mission_success,termination_state,final_true_distance,completion_time,actual_path_length,planned_path_length,mean_estimation_error,max_estimation_error,rmse_estimation_error,mean_true_cross_track_error,max_true_cross_track_error,rmse_true_cross_track_error,mean_estimated_cross_track_error,max_estimated_cross_track_error,rmse_estimated_cross_track_error,minimum_true_clearance,minimum_estimated_clearance,commanded_control_effort,applied_control_effort,control_saturation_fraction,mean_control_saturation_error,max_control_saturation_error,max_commanded_acceleration,max_applied_acceleration,measurement_dropout_fraction,true_free_time,true_occupied_time,true_disallowed_time,true_restricted_time,true_out_of_bounds_time,estimated_free_time,estimated_occupied_time,estimated_disallowed_time,estimated_restricted_time,estimated_out_of_bounds_time,restricted_violation,disallowed_violation,out_of_bounds_violation
369,1703573391,4141906095,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15390635738373298,68.5,13.190976703688413,13.259212710213339,0.05170332714041405,0.1512210969806804,0.05873848530432707,0.03407680597730661,0.10696516867093805,0.04213438685845493,0.04598146862018779,0.21569513730262488,0.058383437830983285,0.12796494091982322,0.05149551919567104,5.282566953344816,5.282566953344816,0.0,8.467469554062081e-17,1.962615573354719e-16,0.3631486569226339,0.3631486569226339,0.0,60.800000000000004,7.699999999999996,0.0,0.0,0.0,60.5,7.9999999999999964,0.0,0.0,0.0,False,False,False
370,4240319741,880666480,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
371,830787861,3668575417,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2242513375033364,72.8,15.197282984966545,15.302726317163808,0.05255797983613574,0.28970474074813257,0.05983037726906185,0.02727293603102541,0.09570324326224462,0.03374039527983328,0.04501611806682927,0.15938353375591463,0.05581147414667821,0.15672525249850508,0.05706882229254484,5.973238722857558,5.973238722857557,0.0,8.703252901549426e-17,2.7894008272968645e-16,0.38420335825985646,0.38420335825985646,0.0,71.1,1.6999999999999993,0.0,0.0,0.0,70.6,2.1999999999999993,0.0,0.0,0.0,False,False,False
372,3072657155,1241217907,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.17718882855426596,81.7,15.373678036430224,15.391644130634628,0.05314091876887506,0.142556422787132,0.05901822341868526,0.03560342452553841,0.0957254720143499,0.04345119192572315,0.04658768428762501,0.2037214192589732,0.059503009125137236,0.179923501549781,0.1546466406072744,6.068678316090518,6.068678316090518,0.0,7.600613040192005e-17,2.7757743935277205e-16,0.30144600993943965,0.3014460099394396,0.0,78.39999999999999,3.3000000000000043,0.0,0.0,0.0,78.2,3.5,0.0,0.0,0.0,False,False,False
373,157659641,2151582790,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
374,1980307858,4207273182,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20208686899314715,70.2,14.840058323993157,14.965015362438695,0.052649483052639265,0.13866316405994525,0.05907393618169323,0.024873660677688952,0.06784272420840141,0.03063166767679888,0.04123915583592736,0.14563884316463138,0.05105429415751324,0.2317395947328319,0.1810334008026782,5.521804240202693,5.521804240202693,0.0,8.521073465354489e-17,2.779024842816778e-16,0.3307168874340197,0.33071688743401967,0.0,70.2,0.0,0.0,0.0,0.0,70.2,0.0,0.0,0.0,0.0,False,False,False
375,2569596517,1337955276,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1769325284265642,66.5,13.361950686019277,13.491319593538018,0.05209054149185969,0.14540965492641944,0.05830016646497875,0.024229431124594466,0.06769846060499131,0.02911862951986967,0.04061433205720145,0.17309593647932128,0.05129797434686956,0.21953025446846516,0.14700453899620522,5.184404940326925,5.184404940326925,0.0,8.328636786319085e-17,2.498001805406602e-16,0.2846525843127827,0.28465258431278273,0.0,66.3,0.1999999999999993,0.0,0.0,0.0,65.8,0.6999999999999993,0.0,0.0,0.0,False,False,False
376,801353321,3573266896,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21723038593605193,65.2,13.272599509669998,13.370344727750021,0.05083189122991999,0.32206123366688616,0.059193844184568446,0.025723967660096755,0.08328177707624407,0.0333186144447813,0.04422634345241607,0.32108807114635246,0.0563021440297964,0.319415170347821,0.27070694656151023,5.051125694455689,5.05112569445569,0.0,8.537241696299561e-17,1.8875832159447664e-16,0.4140966584483702,0.4140966584483702,0.0,65.2,0.0,0.0,0.0,0.0,65.2,0.0,0.0,0.0,0.0,False,False,False
377,1281658130,1819150923,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16986479161990428,66.2,12.94938036991706,13.060667155026666,0.049938892185272976,0.13589244496224248,0.05601818983936052,0.02745356439628968,0.07523134954762059,0.03219314931625644,0.03953824280083552,0.16302520842890142,0.04925953277595041,0.0983288559448477,0.06566265384087956,5.134946385338398,5.134946385338398,0.0,8.3871113992131e-17,1.962615573354719e-16,0.2555781790600439,0.25557817906004393,0.0,66.2,0.0,0.0,0.0,0.0,66.2,0.0,0.0,0.0,0.0,False,False,False
378,2145417192,196741682,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2381274934988717,71.0,14.233434457262472,14.365182621737864,0.05197152933406043,0.14491594851312198,0.058474352358502686,0.027499395965443454,0.08343238584877027,0.03457951145700483,0.040152059488291814,0.17636608835464296,0.050283790811564776,0.16619066852698047,0.09166126772037612,5.624414514152809,5.624414514152809,0.0,8.097108835694259e-17,2.779024842816778e-16,0.3731829286830614,0.3731829286830614,0.0,64.3,6.699999999999999,0.0,0.0,0.0,64.5,6.499999999999998,0.0,0.0,0.0,False,False,False
379,162770764,2517905783,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18146792187135738,66.0,13.788792034688694,13.878504509921695,0.04899615725948386,0.2354347954302115,0.05622422153839418,0.029173272962442834,0.0856282350898375,0.035429822192504845,0.04557817175645654,0.23480581928025618,0.05674938013873713,0.16990922283550142,0.10801568445170673,5.159651823403713,5.159651823403713,0.0,7.985987395372634e-17,2.498001805406602e-16,0.49925643529555835,0.4992564352955584,0.0,61.3,4.700000000000003,0.0,0.0,0.0,61.099999999999994,4.900000000000002,0.0,0.0,0.0,False,False,False
380,3590034308,3616669174,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2495347846939004,83.10000000000001,16.571952239654976,17.07849362826768,0.051595264278535106,0.22712404752316218,0.057735661945808835,0.026371927336659738,0.1067782054152886,0.035043373391978425,0.03738318784071579,0.2271454881306231,0.04783778877308974,0.13807715399808573,0.09578000818890817,6.8144401725743,6.814440172574301,0.0,7.806197022458808e-17,2.779024842816778e-16,0.265545939605898,0.265545939605898,0.0,79.5,3.6000000000000014,0.0,0.0,0.0,78.5,4.600000000000001,0.0,0.0,0.0,False,False,False
381,2539382802,3553283520,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.14961238059552803,74.8,14.754592530253067,14.839969129060353,0.051061685236887956,0.20498261279079116,0.05790410251673225,0.02150963308217481,0.07904114240327058,0.027473890656792104,0.03603621497608052,0.20424625139702873,0.046380951532372594,0.18670462865150725,0.1319008140729423,5.7853379342916345,5.785337934291636,0.0,8.463837067790847e-17,2.7894008272968645e-16,0.23116734072857506,0.23116734072857523,0.0,69.8,5.0,0.0,0.0,0.0,69.6,5.200000000000001,0.0,0.0,0.0,False,False,False
382,1982957362,1878632133,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
383,167986647,1158930486,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2633957847519575,72.8,14.600654184130745,14.855243472868743,0.04622711616291886,0.16483775643029655,0.052593857476630215,0.03936410175569482,0.14268702017713766,0.04908946529679147,0.04432006464788064,0.19518867781353083,0.05718500029644738,0.03750554908262307,0.02980486446308294,5.903786674291776,5.903786674291776,0.0,8.118071418242812e-17,2.592584715281538e-16,0.4734393933017227,0.4734393933017227,0.0,71.1,1.6999999999999957,0.0,0.0,0.0,70.8,2.0,0.0,0.0,0.0,False,False,False
384,1835590301,968835980,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21205583998620606,112.4,22.587361165639365,22.531575534693587,0.05169922549515564,0.16132595708375422,0.05882012996528516,0.03575840504476576,0.10553459996438103,0.04264705781195097,0.04607647843167872,0.18482626400395288,0.057614980688075794,0.14395121140134695,0.1153451884521779,9.245302758297186,9.245302758297187,0.0,8.093391309901077e-17,2.779024842816778e-16,0.42759675920731843,0.4275967592073184,0.0,109.10000000000001,3.299999999999997,0.0,0.0,0.0,108.00000000000001,4.3999999999999915,0.0,0.0,0.0,False,False,False
385,381046993,3729855211,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20480390262988032,74.7,14.237399415915815,14.39146460941102,0.053526278391341456,0.183801465642574,0.06010563822290927,0.03076844835107354,0.10334033344801685,0.03878328267757408,0.04682998067546053,0.18753551150477182,0.059025170596587156,0.19499282304457444,0.1639217967437683,5.754244577758843,5.754244577758843,0.0,7.904658958503848e-17,2.779024842816778e-16,0.2772948792014939,0.27729487920149387,0.0,74.3,0.40000000000000036,0.0,0.0,0.0,73.3,1.3999999999999986,0.0,0.0,0.0,False,False,False
386,1640121633,2425369201,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.17656358485677576,70.60000000000001,14.123434818421423,14.182481123270524,0.05363980373983838,0.1586921265664568,0.0610129824942863,0.026768587899242368,0.10821319031707866,0.034705284389206004,0.04253965973826744,0.1800480686784418,0.053000402315622364,0.16481603802655742,0.1600698895827996,5.487676967587332,5.487676967587332,0.0,8.13277906058233e-17,2.7894008272968645e-16,0.2620317941737505,0.2620317941737505,0.0,70.60000000000001,0.0,0.0,0.0,0.0,70.60000000000001,0.0,0.0,0.0,0.0,False,False,False
