trial,environment_seed,sensor_seed,sensor_scenario,sensor_model,free_probability,occupied_probability,disallowed_probability,restricted_probability,planning_success,onboard_completion,true_goal_reached,true_mission_success,termination_state,final_true_distance,completion_time,actual_path_length,planned_path_length,mean_estimation_error,max_estimation_error,rmse_estimation_error,mean_true_cross_track_error,max_true_cross_track_error,rmse_true_cross_track_error,mean_estimated_cross_track_error,max_estimated_cross_track_error,rmse_estimated_cross_track_error,minimum_true_clearance,minimum_estimated_clearance,commanded_control_effort,applied_control_effort,control_saturation_fraction,mean_control_saturation_error,max_control_saturation_error,max_commanded_acceleration,max_applied_acceleration,measurement_dropout_fraction,true_free_time,true_occupied_time,true_disallowed_time,true_restricted_time,true_out_of_bounds_time,estimated_free_time,estimated_occupied_time,estimated_disallowed_time,estimated_restricted_time,estimated_out_of_bounds_time,restricted_violation,disallowed_violation,out_of_bounds_violation
132,2860860257,1656021677,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19539603518273457,64.0,13.247207193166517,13.418124290989446,0.052316407934440534,0.40805936585067304,0.0602659523270122,0.027585838274391702,0.09115542492027975,0.0337255508490684,0.04680245653635452,0.40157004985884537,0.058550656292392644,0.44401602924933137,0.25611261494334925,4.722386738347083,4.722386738347083,0.0,8.567752214322264e-17,2.498965354837e-16,0.26486640169635084,0.26486640169635084,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,False,False,False
133,3150799191,2735906809,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.23141465129074346,69.0,13.771469289589637,13.963128901628465,0.052411117321682583,0.228144282265893,0.06013592803441983,0.04363068058577109,0.13389278998100074,0.05295695485116177,0.048851076815682105,0.2361316882379341,0.06288442886711504,0.28745435092863947,0.28508393004936067,5.497303754245992,5.497303754245992,0.0,8.260744837965885e-17,2.7894008272968645e-16,0.2767057782532716,0.2767057782532716,0.0,68.89999999999999,0.10000000000000142,0.0,0.0,0.0,68.6,0.40000000000000213,0.0,0.0,0.0,False,False,False
134,2520119097,2511480234,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1575741341146999,66.3,13.283285394435659,13.444499039089118,0.05146598272686924,0.20858474334272434,0.0586385236776022,0.027582062926116258,0.08315257372419733,0.034182897868879264,0.03874394676904346,0.18939842434116172,0.04943284018961385,0.09796627237798478,0.03391053779897035,5.163305037376089,5.16330503737609,0.0,8.600627226107814e-17,2.2887833992611187e-16,0.26138341272521287,0.26138341272521287,0.0,64.1,2.1999999999999957,0.0,0.0,0.0,64.5,1.79999999999999,0.0,0.0,0.0,False,False,False
135,992731555,3548265620,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.11304750027936415,68.4,13.198473724464588,13.18088669620137,0.05313852549454598,0.16375213059262145,0.06001779568219432,0.02766507067838214,0.0871957717801362,0.033129996475079096,0.04183048607988664,0.17157123409308284,0.05331298859853267,0.18402358902904048,0.08277349511080069,4.9793334652336005,4.9793334652336005,0.0,8.697599889171725e-17,1.962615573354719e-16,0.2747812232674582,0.2747812232674582,0.0,60.70000000000001,7.699999999999996,0.0,0.0,0.0,60.40000000000001,7.999999999999993,0.0,0.0,0.0,False,False,False
136,1778656040,1032768909,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1871077208315136,65.3,13.427922213535684,13.558655759600958,0.05149435399072596,0.14350522183841782,0.05786728915923962,0.02875363890450733,0.07373058294703932,0.03424187013704642,0.04203659375725403,0.15336436047825766,0.05183542874158317,0.09019543935923548,0.06495542123233458,5.1965592083107905,5.1965592083107905,0.0,8.800621110732382e-17,2.68024601344063e-16,0.29764777304878237,0.29764777304878237,0.0,65.3,0.0,0.0,0.0,0.0,65.3,0.0,0.0,0.0,0.0,False,False,False
137,558936973,2014098144,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21235713649544385,69.5,13.597087583147381,13.747571182590232,0.05453969113130643,0.22246001277669156,0.06214355446286511,0.03126453346672494,0.10094516033209171,0.04023619331909145,0.0430971786490485,0.17108417469053083,0.05496638562374385,0.12882086822675975,0.11294716869534897,5.441353436975797,5.441353436975797,0.0,8.225966487303539e-17,1.7772239894833365e-16,0.38831680535081037,0.38831680535081037,0.0,69.19999999999999,0.2999999999999998,0.0,0.0,0.0,69.19999999999999,0.2999999999999998,0.0,0.0,0.0,False,False,False
138,617682228,3068230679,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.23663319205290867,67.10000000000001,13.490925887642963,13.644767097043788,0.051112167930446074,0.13928285971337187,0.05731341067433839,0.032076391125191214,0.1073332292114154,0.04034462156252835,0.04464254113453092,0.17845317331440735,0.05591330409859879,0.0944139022387666,0.07091428695553947,5.170925008231617,5.170925008231617,0.0,8.227165293094243e-17,1.962615573354719e-16,0.2945429876472649,0.2945429876472649,0.0,67.0,0.10000000000000142,0.0,0.0,0.0,67.10000000000001,0.0,0.0,0.0,0.0,False,False,False
139,4061457540,273083801,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.257873978166356,71.10000000000001,13.738841359573513,13.942241676529102,0.052182238567306916,0.1333238565452702,0.05882799768945479,0.027830181300362147,0.07785020265882191,0.03380330424277303,0.04177553675790782,0.1772270466376877,0.052769983813285126,0.541736712091593,0.4215807837855508,5.2190854034686245,5.2190854034686245,0.0,8.539123249001644e-17,1.962615573354719e-16,0.3315862680218541,0.3315862680218541,0.0,69.9,1.199999999999994,0.0,0.0,0.0,69.8,1.3000000000000007,0.0,0.0,0.0,False,False,False
140,36204085,428051633,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1855564245220339,71.3,13.587635599487086,13.721738084609239,0.05249431485121521,0.16934053277210923,0.058754143388332104,0.030559208227045165,0.08316447534181715,0.037066908022636416,0.04460760811805672,0.16934053277210923,0.05577829931150277,0.10868923297721804,0.05555304269044936,5.660355625005295,5.660355625005295,0.0,7.848268994763241e-17,2.776424787817943e-16,0.36519670050501074,0.36519670050501074,0.0,63.099999999999994,8.200000000000003,0.0,0.0,0.0,63.29999999999999,8.000000000000002,0.0,0.0,0.0,False,False,False
141,1511048123,3403416606,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1734394112700128,68.2,13.243568683879118,13.38440284839991,0.05298389296280049,0.16442313833220262,0.059243606632481884,0.028226789761119878,0.09126034718822477,0.035934829916897656,0.04443551612345433,0.16354036534775185,0.05576336156572261,0.07904803330758695,0.018092506774517722,5.187814369934927,5.187814369934927,0.0,8.192877991062805e-17,1.962615573354719e-16,0.2839374801224222,0.28393748012242226,0.0,68.2,0.0,0.0,0.0,0.0,68.2,0.0,0.0,0.0,0.0,False,False,False
142,3562023227,3854600966,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20935268454121414,79.0,15.200995329399234,15.218829888309227,0.05061071263067865,0.14826124600150525,0.05771383763114587,0.030700189749235267,0.10087280600674609,0.03893073254891817,0.045474969226653665,0.1553643092307846,0.055388677638192475,0.07466254358441564,0.07272241616651381,6.080761141591183,6.080761141591183,0.0,7.641584857622564e-17,1.8670653977139892e-16,0.2869827634430204,0.2869827634430204,0.0,70.6,8.4,0.0,0.0,0.0,71.2,7.799999999999995,0.0,0.0,0.0,False,False,False
143,4243938459,758232080,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15057038334988604,69.10000000000001,13.125399345831724,13.214901214015018,0.050965706047700975,0.17281786768307247,0.05798370925256563,0.029076032264489616,0.0823160444482474,0.03468450647809429,0.03779065810398477,0.17278152883273862,0.04769418008801439,0.546522163924287,0.47956611914581426,5.0988242274316375,5.098824227431638,0.0,8.200752581113194e-17,1.962615573354719e-16,0.23504312421068357,0.23504312421068357,0.0,69.10000000000001,0.0,0.0,0.0,0.0,69.0,0.10000000000000142,0.0,0.0,0.0,False,False,False
144,3590091208,2608530522,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16358636761515516,64.3,13.026777352357293,13.084485869531932,0.050935966368826004,0.14002031148355382,0.05731971324690987,0.030857692269073488,0.09796385214467786,0.039111323348376456,0.04374658041622978,0.16774764471438885,0.054804491083590125,0.17379949993050403,0.1469464362928382,5.093322363625863,5.093322363625862,0.0,8.797445270180359e-17,1.8670653977139892e-16,0.23885902935523817,0.23885902935523817,0.0,63.699999999999996,0.6000000000000014,0.0,0.0,0.0,63.699999999999996,0.6000000000000014,0.0,0.0,0.0,False,False,False
145,1561310123,3203553205,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16984709722184602,67.8,13.375372202796479,13.455926642004906,0.048384408226292565,0.1423686833353815,0.0542221209891945,0.0272613997617622,0.07762968744783752,0.03239855124857143,0.04088981140173758,0.15899265961976708,0.050222903954176175,0.3972905364060324,0.35529167846108045,5.512054861541453,5.512054861541453,0.0,8.711693978746329e-17,1.962615573354719e-16,0.28589313904539776,0.28589313904539787,0.0,66.89999999999999,0.8999999999999986,0.0,0.0,0.0,66.99999999999999,0.8000000000000043,0.0,0.0,0.0,False,False,False
146,4272674245,4092905196,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.27193069860564917,75.9,14.493932980924077,14.650283064182613,0.0504731260648931,0.16597514723433557,0.05693424327123336,0.03155838652399177,0.12467895540538124,0.04023855240824415,0.04084004954414433,0.17038305274540835,0.05204275670149434,0.08522964371653806,0.07298885427470836,6.14828872429443,6.14828872429443,0.0,8.050246232886898e-17,2.776424787817943e-16,0.26195974026318347,0.26195974026318336,0.0,65.2,10.699999999999996,0.0,0.0,0.0,65.39999999999999,10.500000000000004,0.0,0.0,0.0,False,False,False
147,3804410766,43637163,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.25210007105982307,70.8,14.715301395634203,14.904876299009722,0.05370265169744549,0.15270296182436027,0.05970057144406946,0.032502003067536665,0.1007996240311896,0.04022454637151439,0.04264342529085024,0.16826834713834948,0.054518445677157315,0.0861102765861623,0.07202480149963186,5.690701057259547,5.690701057259547,0.0,8.349143088570875e-17,2.776424787817943e-16,0.3941202085370139,0.3941202085370139,0.0,70.8,0.0,0.0,0.0,0.0,70.8,0.0,0.0,0.0,0.0,False,False,False
148,2942001979,3949632329,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.14298108525276437,69.0,13.60218293269281,13.671332499842931,0.05403599507065092,0.1543538659801278,0.061199966799476264,0.030742967174686643,0.07972171043675749,0.03730236931772905,0.041252250622399726,0.14352055931498114,0.0510429505652639,0.11484171142907648,0.0843777581149587,5.028605642320507,5.028605642320508,0.0,8.136544948692425e-17,1.8670653977139892e-16,0.34963212622314294,0.34963212622314294,0.0,67.3,1.6999999999999993,0.0,0.0,0.0,67.1,1.9000000000000004,0.0,0.0,0.0,False,False,False
149,2622422237,3948635486,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.24221504574151487,73.9,15.169517684237228,15.344315570148288,0.052153992896382395,0.31472099986498103,0.06002275592900986,0.027403482454036242,0.09197977643875666,0.03379765195236232,0.04245721810909154,0.31503487189835383,0.05498398294905934,0.10997931309927396,0.06399464146687012,6.174451990974141,6.174451990974141,0.0,8.494633195186981e-17,2.7894008272968645e-16,0.28903072634618515,0.2890307263461851,0.0,73.3,0.6000000000000014,0.0,0.0,0.0,73.0,0.899999999999995,0.0,0.0,0.0,False,False,False
150,4292375466,970091554,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18513454115115766,68.2,13.481498922974225,13.595179847331009,0.051427362859935516,0.1936544945912093,0.05889819750107298,0.034726893692183465,0.11665146151249202,0.04293520489078569,0.04655301178245342,0.1936544945912093,0.05692630550152697,0.07199425732592979,0.07043820228500053,5.184689745755923,5.184689745755923,0.0,7.932458726698797e-17,2.517441801362893e-16,0.40233498381985616,0.40233498381985633,0.0,68.2,0.0,0.0,0.0,0.0,68.2,0.0,0.0,0.0,0.0,False,False,False
151,2339108289,80255215,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1646287652381567,64.3,12.93925127742993,13.035890899130465,0.051545624680045345,0.13239660736676276,0.05789463775152087,0.02439242879608478,0.09634462713877613,0.03199138587431184,0.03930060387017596,0.16304940894990608,0.049388831620051865,0.11836253425099483,0.10855817036405366,4.884470407779142,4.884470407779142,0.0,8.772677627354244e-17,2.7755575615628914e-16,0.30109401587044626,0.3010940158704463,0.0,62.4,1.8999999999999986,0.0,0.0,0.0,62.699999999999996,1.6000000000000014,0.0,0.0,0.0,False,False,False
152,2242091718,2669274835,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16250429830644886,65.0,12.963043768419249,13.12254434533948,0.04970330256544054,0.20746863722781955,0.05692612537465765,0.033188836790283595,0.1277684840911899,0.04074169167011223,0.04385751408873359,0.2054958812434933,0.05599500293136199,0.11739816880645285,0.07682676069945948,4.914486047411108,4.914486047411108,0.0,8.831884189101008e-17,1.962615573354719e-16,0.29557980671672307,0.29557980671672307,0.0,57.300000000000004,7.699999999999996,0.0,0.0,0.0,57.0,8.0,0.0,0.0,0.0,False,False,False
153,3577544150,221483861,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19676668985877094,78.4,15.003621671435027,15.085502619086474,0.05341521402746661,0.18412690663210793,0.061159994346621616,0.024242284778312417,0.08052688797634211,0.030330275300353288,0.03888978956954426,0.17763701857564743,0.049245667009819145,0.1293004982930576,0.09429143587614108,5.829395780328477,5.829395780328477,0.0,7.83646062193351e-17,2.2591401799415137e-16,0.2861432088933546,0.2861432088933546,0.0,78.4,0.0,0.0,0.0,0.0,78.4,0.0,0.0,0.0,0.0,False,False,False
154,667072100,1207010422,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2584303877131246,77.30000000000001,14.043469492477357,14.207956590605793,0.051788497853763354,0.16307135930084152,0.058547623918078426,0.03365233736915155,0.09167411595752431,0.041762799051149116,0.0468687718323149,0.17827551218172705,0.05718515329038876,0.09178168057572637,0.08342475037695873,5.6598644883463365,5.6598644883463365,0.0,7.142651254855771e-17,1.6883057536160649e-16,0.2627032141219661,0.2627032141219662,0.0,69.7,7.6000000000000085,0.0,0.0,0.0,69.50000000000001,7.799999999999997,0.0,0.0,0.0,False,False,False
155,4209979507,961869777,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16929855154459633,78.5,16.48264329167776,16.62281318968865,0.050908698702160096,0.147306308420546,0.057942193915369734,0.03276246163852137,0.121036708973984,0.04046721449101675,0.046370049749125404,0.18587291688906138,0.056810143528223604,0.13500029356337814,0.09873006257011434,6.314835897234211,6.314835897234211,0.0,8.173522275874106e-17,2.7755575615628914e-16,0.3404700799381885,0.34047007993818845,0.0,77.89999999999999,0.6000000000000014,0.0,0.0,0.0,77.19999999999999,1.3000000000000043,0.0,0.0,0.0,False,False,False
156,3915324021,814030660,0,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
157,2248235921,1154256923,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1724698982982789,63.2,12.982824457664668,13.093177901501843,0.052458888912734376,0.17529810321428108,0.05915522910459596,0.023250191729398087,0.07359323807707273,0.029285823839389952,0.03832238929316614,0.1416154008876225,0.047605309913530916,0.08397848070047265,0.0615778168945571,4.838978116541615,4.838978116541615,0.0,8.926077777729161e-17,1.962615573354719e-16,0.23239740482888313,0.23239740482888313,0.0,62.4,0.8000000000000043,0.0,0.0,0.0,62.9,0.30000000000000426,0.0,0.0,0.0,False,False,False
158,2344631310,2304365659,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15324518060288733,75.2,14.074107191490969,14.127933689508586,0.051179895256528087,0.1729247780521494,0.05864204065378005,0.028293309741567255,0.09294358482691537,0.034681489853640814,0.043690694499354754,0.18512498851048487,0.05434168359610967,0.10621802681987084,0.026055194447328844,5.486023129918209,5.486023129918209,0.0,7.546322538037068e-17,1.962615573354719e-16,0.4412996234499691,0.4412996234499691,0.0,72.7,2.5,0.0,0.0,0.0,72.60000000000001,2.5999999999999943,0.0,0.0,0.0,False,False,False
159,2077221000,2239487451,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.13055645887143677,70.10000000000001,13.69282376970957,13.734383934786441,0.051289343798470784,0.23179572533961657,0.05854132085829859,0.025112199201464347,0.09981541488844492,0.03196547847038736,0.04210468773940618,0.22448667978618025,0.0527373651011432,0.136836290725496,0.09511379687134731,5.425149842224018,5.425149842224019,0.0,8.009639422379273e-17,2.776424787817943e-16,0.24653420988227537,0.24653420988227545,0.0,70.10000000000001,0.0,0.0,0.0,0.0,70.10000000000001,0.0,0.0,0.0,0.0,False,False,False
160,4171941414,934373081,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18175722229586783,75.5,14.518964729386795,14.627235590963128,0.05137682380260247,0.1614307818757136,0.05756467364243485,0.03729469423363489,0.0951923691457135,0.044274995908480566,0.05044790979367909,0.19214287155193577,0.061670816168179675,0.06970682448298862,0.04140028497069892,6.082781862108035,6.082781862108036,0.0,7.974925365426094e-17,2.797157557069881e-16,0.3220334983885077,0.3220334983885077,0.0,75.5,0.0,0.0,0.0,0.0,75.5,0.0,0.0,0.0,0.0,False,False,False
161,1729366613,1692179550,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1684308959843151,73.60000000000001,15.51335900912268,15.542913915765,0.051333138438991455,0.17258717202742158,0.05891503444823755,0.030776574554897507,0.10381588536522575,0.038174765327458685,0.0423088407627525,0.19337051630684332,0.05323637709650717,0.07518703154430428,0.03120635469377575,5.905901140102706,5.905901140102706,0.0,8.558992855035613e-17,2.7833528704240246e-16,0.41800847312913963,0.41800847312913963,0.0,71.6,2.000000000000007,0.0,0.0,0.0,71.5,2.100000000000005,0.0,0.0,0.0,False,False,False
162,67660197,2588837785,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18123509202660276,82.10000000000001,15.386654593475075,15.530642234653682,0.05168494140187918,0.23022608273010495,0.05896355798945061,0.03278538492123246,0.0913976973115007,0.03944956805323962,0.04576640840080898,0.23022608273010495,0.05648087264055769,0.11692978899327258,0.10486983861626757,6.5470045546630224,6.5470045546630224,0.0,7.545449993116167e-17,2.777508439858666e-16,0.24270414567630919,0.24270414567630932,0.0,70.70000000000002,11.39999999999999,0.0,0.0,0.0,70.10000000000002,11.999999999999991,0.0,0.0,0.0,False,False,False
163,3647637070,2498199066,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1953389696456133,69.2,13.701632293307021,13.76700883918021,0.05320420925417323,0.1631295274864212,0.06028330048413052,0.025624291056315363,0.10060466677870243,0.03398962039467825,0.04234044369823166,0.1794662936410767,0.053485426274797666,0.1288428509436894,0.06440802802501328,5.330724820892597,5.330724820892597,0.0,8.030941472967711e-17,2.779024842816778e-16,0.4488576205033678,0.4488576205033678,0.0,67.89999999999999,1.299999999999999,0.0,0.0,0.0,68.0,1.1999999999999993,0.0,0.0,0.0,False,False,False
164,1097764499,438665298,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19919561511063752,60.5,12.804565511547528,12.912799939636873,0.0521116666671016,0.18540291203647905,0.059639766760506065,0.044262197213535796,0.14342180806643612,0.05487274489218728,0.04862673603443213,0.18540291203647905,0.05990122228798434,0.1458220670585768,0.16404769454007637,5.045239021232817,5.045239021232817,0.0,9.069225803570658e-17,2.2887833992611187e-16,0.2538908192541872,0.25389081925418727,0.0,60.5,0.0,0.0,0.0,0.0,60.5,0.0,0.0,0.0,0.0,False,False,False
165,2415939641,2972775906,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.11204890279053915,85.5,16.239680853787885,16.433480076192048,0.05133726560150399,0.22098465047957333,0.05788551831697189,0.02589322332534051,0.10193126839204414,0.03156037663584855,0.04027188905205643,0.22037050040402711,0.05046276085505574,0.19648551119723331,0.14664941704484769,6.581812753003861,6.581812753003862,0.0,8.065890040764382e-17,2.776424787817943e-16,0.499391710137131,0.4993917101371311,0.0,85.39999999999999,0.10000000000000142,0.0,0.0,0.0,85.0,0.49999999999999645,0.0,0.0,0.0,False,False,False
166,3334599102,1751419161,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18202709786834914,70.2,14.14657219674384,14.256490635604429,0.05181223586612157,0.15874770061427654,0.057977495595687815,0.0318472872476311,0.10065614491697804,0.03796638412906651,0.04121053594524532,0.15745619529911387,0.05051177827711991,0.12806898767623903,0.09591136139810041,5.439905542774348,5.439905542774348,0.0,8.10855527949132e-17,2.776424787817943e-16,0.36142378155821864,0.36142378155821864,0.0,70.2,0.0,0.0,0.0,0.0,70.1,0.10000000000000142,0.0,0.0,0.0,False,False,False
167,2779470929,255465974,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.17763382261573135,65.9,13.469825229168347,13.568431621235725,0.050798022383908105,0.1541809867009227,0.05710582251098914,0.03162838540477211,0.08706064987908942,0.03802130445053788,0.04201472427835319,0.15642530996629933,0.05142035658909846,0.11253694626811626,0.0825164714880671,5.2774131055390905,5.2774131055390905,0.0,8.588461602208615e-17,2.2215299868541707e-16,0.25360329376143825,0.2536032937614382,0.0,65.9,0.0,0.0,0.0,0.0,65.9,0.0,0.0,0.0,0.0,False,False,False
168,4090243799,2284752968,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2220390863746276,81.2,14.473881372072967,14.720384574275752,0.04874365043532268,0.1373049730958126,0.054896914927901524,0.032190014763509245,0.10307033733399676,0.04062301850136881,0.042559066638655295,0.16620891196094512,0.05356566167507161,0.1168562730718087,0.08048380546759781,5.629588422780195,5.629588422780195,0.0,7.815421287514557e-17,2.7755575615628914e-16,0.2625442193246259,0.2625442193246259,0.0,79.0,2.200000000000003,0.0,0.0,0.0,77.70000000000002,3.499999999999986,0.0,0.0,0.0,False,False,False
169,3612385362,879771800,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19648970641805583,76.2,14.566735551425708,14.721706692920808,0.0498327836872679,0.14258010499403673,0.055842127684164744,0.028678625984395762,0.07841454230637572,0.03326549537012529,0.04282513883709236,0.15083914213611616,0.052823988995580724,0.11947763034321819,0.07757540615877902,5.818297811533776,5.818297811533776,0.0,7.954416231676197e-17,2.7755575615628914e-16,0.278254187461169,0.278254187461169,0.0,74.8,1.3999999999999986,0.0,0.0,0.0,73.8,2.4000000000000092,0.0,0.0,0.0,False,False,False
170,2584319147,1028574110,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.17840971066158678,84.4,14.548960011958236,14.83115952703574,0.051112154164777754,0.2665998484217996,0.058358177585412896,0.031808547507965836,0.11391613301761074,0.038226854914066216,0.04491276783067615,0.2661273041996246,0.0552416476623095,0.07384897559890083,0.019327339928254514,5.986090924244748,5.986090924244749,0.0,7.175914380167984e-17,2.498001805406602e-16,0.4111814147882761,0.4111814147882761,0.0,66.0,18.400000000000013,0.0,0.0,0.0,66.5,17.899999999999995,0.0,0.0,0.0,False,False,False
171,436442763,675799786,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18087938785324692,68.2,13.482927855544052,13.565278204299755,0.05188100652008037,0.21830031911858216,0.05937673794132629,0.0363441833829245,0.08833610633661705,0.044149621401706016,0.050946038668500795,0.2192543755723505,0.06326648070722586,0.07723578846249368,0.04448208388809279,5.2833592240481995,5.2833592240482,0.0,8.537626559449569e-17,2.5589376332604516e-16,0.30634846742832506,0.306348467428325,0.0,68.2,0.0,0.0,0.0,0.0,68.2,0.0,0.0,0.0,0.0,False,False,False
172,3794097624,2065298060,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.23639008383346244,70.7,13.457650642166055,13.62128251875911,0.05289984927450497,0.1556097061106751,0.059430414216029785,0.03261755388153176,0.10751776889582122,0.04058991977170641,0.043400052364573255,0.1715235744384461,0.05519901140634283,0.129429259872765,0.06023996834183676,5.357781623767437,5.357781623767437,0.0,7.880792633272327e-17,1.962615573354719e-16,0.2774118807620177,0.2774118807620178,0.0,63.0,7.7,0.0,0.0,0.0,63.1,7.6000000000000005,0.0,0.0,0.0,False,False,False
173,2911976809,774395539,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.24925466699687512,70.0,13.799450631040262,13.96359682575875,0.05145497859090813,0.1454736235966963,0.05828870763797486,0.027795858374186667,0.09804735929885026,0.035201010855045206,0.040406396115528966,0.15105198790272678,0.05226566219464494,0.16899849364295752,0.1577118926887504,5.274347244042437,5.274347244042437,0.0,7.950296495154553e-17,2.779024842816778e-16,0.406341322406349,0.406341322406349,0.0,70.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,False,False,False
174,3199249514,3002494220,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22962389714595374,61.300000000000004,12.771213128473995,12.89827640685715,0.052347091812272095,0.1485239810858886,0.05991407327080304,0.034115967648522684,0.08706329049185833,0.04218681305329936,0.045452007037374446,0.15803396392495875,0.055525080975889284,0.55,0.49817940301013,4.7819955696252,4.781995569625201,0.0,9.28347021804398e-17,2.2247786310271853e-16,0.33142847803908143,0.33142847803908143,0.0,61.300000000000004,0.0,0.0,0.0,0.0,61.300000000000004,0.0,0.0,0.0,0.0,False,False,False
175,2681399514,1388369604,0,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
176,3029070720,845756978,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20482723672792136,78.7,15.763559445403686,15.835785280049661,0.0528280687415964,0.34730134244405425,0.060352114646476884,0.033236559264515256,0.12890422204588023,0.043216517084691694,0.04988254715479945,0.3472323892391319,0.06236186874920021,0.1112585063661812,0.04781884944208703,6.311490932549129,6.311490932549129,0.0,8.363789498301724e-17,2.8066088919804617e-16,0.2487804293253135,0.24878042932531347,0.0,78.7,0.0,0.0,0.0,0.0,78.7,0.0,0.0,0.0,0.0,False,False,False
177,3812837130,3191976705,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16949796015069138,61.800000000000004,12.871332936637536,12.983560668074558,0.04951502377405943,0.2094524712650447,0.05580056060879502,0.026772037878903726,0.0852081534644077,0.032947347166528626,0.03796952593615733,0.15461873493216519,0.04730266518532749,0.062166268962833234,0.07369282765519279,5.138586823583275,5.138586823583275,0.0,9.391206024530788e-17,1.962615573354719e-16,0.33555240973714323,0.33555240973714323,0.0,61.800000000000004,0.0,0.0,0.0,0.0,61.800000000000004,0.0,0.0,0.0,0.0,False,False,False
