trial,environment_seed,sensor_seed,sensor_scenario,sensor_scenario_name,sensor_model,free_probability,occupied_probability,disallowed_probability,restricted_probability,planning_success,onboard_completion,true_goal_reached,true_mission_success,termination_state,final_true_distance,completion_time,actual_path_length,planned_path_length,mean_estimation_error,max_estimation_error,rmse_estimation_error,mean_true_cross_track_error,max_true_cross_track_error,rmse_true_cross_track_error,mean_estimated_cross_track_error,max_estimated_cross_track_error,rmse_estimated_cross_track_error,minimum_true_clearance,minimum_estimated_clearance,commanded_control_effort,applied_control_effort,control_saturation_fraction,mean_control_saturation_error,max_control_saturation_error,max_commanded_acceleration,max_applied_acceleration,measurement_dropout_fraction,true_free_time,true_occupied_time,true_disallowed_time,true_restricted_time,true_out_of_bounds_time,estimated_free_time,estimated_occupied_time,estimated_disallowed_time,estimated_restricted_time,estimated_out_of_bounds_time,restricted_violation,disallowed_violation,out_of_bounds_violation
84,232323784,3866835605,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,False,safety_violation,0.19680403693204576,68.5,14.34543067598787,14.145014427064732,0.37879182780316745,0.7071067811865476,0.3826523197715872,0.3045306945939902,0.4832933906541956,0.3143287505303182,0.06379192451139735,0.7071067811865476,0.09315100445365325,0.0,0.05,6.731231037032369,6.731231037032369,0.0,8.637242900864337e-17,2.830524433501838e-16,0.3535533905932738,0.3535533905932738,0.3440233236151603,60.4,2.8000000000000003,0.0,5.299999999999997,0.0,68.1,0.40000000000000036,0.0,0.0,0.0,True,False,False
85,2062693019,1463358873,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.3370704006266152,74.4,15.173225647505568,15.023182538306214,0.37716623790902837,0.5858417862326213,0.3820745124677328,0.29627580773390816,0.4919698660313723,0.31453225339062474,0.06091203711498068,0.3577068078036879,0.08256218723036704,0.12393837028123851,0.04688382246193542,6.793150158080983,6.793150158080984,0.0,8.414976836119204e-17,2.5018537765542007e-16,0.29038614431123455,0.2903861443112347,0.4134228187919463,63.199999999999996,11.200000000000006,0.0,0.0,0.0,74.1,0.30000000000000426,0.0,0.0,0.0,False,False,False
86,2696811765,677721415,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.3371222165179824,75.10000000000001,16.17292334285783,15.591234552412937,0.38301283735879593,0.555483382483836,0.3892521433537845,0.28945741071338205,0.43899423500154056,0.30372009461491417,0.0617279467779252,0.4376522438858883,0.08392537712815432,0.11634251617378055,0.13722365704662298,6.76258665680271,6.76258665680271,0.0,9.14250215588075e-17,2.7894008272968645e-16,0.4936507773335137,0.4936507773335137,0.40691489361702127,66.2,8.899999999999999,0.0,0.0,0.0,73.0,2.1000000000000014,0.0,0.0,0.0,False,False,False
87,2431573722,4128245809,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.37004061942870287,76.2,15.843448717687322,15.415705060348422,0.3769761864361206,0.5488520726565084,0.3819911092906856,0.2942315144404843,0.4962432847819377,0.3048005678928918,0.06389406342689305,0.3625266968873584,0.0817407066078687,0.0,0.10610923919794288,7.276306354538581,7.276306354538581,0.0,8.34654795419919e-17,2.779024842816778e-16,0.3489730137886254,0.3489730137886254,0.37876802096985585,64.39999999999999,10.900000000000002,0.8999999999999986,0.0,0.0,74.8,1.4000000000000057,0.0,0.0,0.0,False,True,False
88,288904282,1334095557,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.3824424445280806,72.0,13.90109852804865,13.436783614632725,0.3929850571670135,0.7071067811865476,0.3973545052539286,0.33936852504900505,0.4763643136539564,0.3497326942711431,0.07292051354965377,0.7071067811865476,0.10761279615295886,0.0,0.013861855786338959,6.830211746197908,6.830211746197907,0.0,8.156288919996936e-17,2.2247786310271853e-16,0.3535533905932738,0.3535533905932738,0.3952843273231623,59.99999999999999,9.600000000000001,0.0,2.3999999999999995,0.0,70.0,1.9999999999999964,0.0,0.0,0.0,True,False,False
89,2448428947,1044006471,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
90,3814120060,3172955040,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.38958929606877046,75.60000000000001,15.213753990494764,14.73870634403929,0.380178188303874,0.7071067811865476,0.38574604755265346,0.30841139968505493,0.44132704032442793,0.3226172609722584,0.06539884183019737,0.7071067811865476,0.09689371703154095,0.0,0.05,6.968709241509118,6.968709241509119,0.0,8.568598469726097e-17,2.777508439858666e-16,0.3535533905932738,0.3535533905932738,0.4214002642007926,63.099999999999994,9.800000000000008,2.7,0.0,0.0,73.0,2.599999999999996,0.0,0.0,0.0,False,True,False
91,2701641550,3221346186,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.3297926615395703,79.9,16.8967259929656,16.227412520385947,0.3677624527658591,0.5234060135565102,0.37421655287321637,0.25927922103068807,0.44738230482669117,0.27474971186385805,0.0673349754619896,0.4464666442644676,0.08862360816189027,0.06102909117359823,0.10353335573553242,7.729263437538198,7.729263437538198,0.0,8.570362777822512e-17,2.830524433501838e-16,0.348907831798757,0.348907831798757,0.42125,62.50000000000001,17.399999999999995,0.0,0.0,0.0,74.3,5.6000000000000085,0.0,0.0,0.0,False,False,False
92,1467073285,944703461,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.3297434556770425,69.60000000000001,14.39076497280792,14.257050344922432,0.3775072160700744,0.7071067811865476,0.38296678472535994,0.31648127140364823,0.4713052207450227,0.3257063456070216,0.062464946732936344,0.7071067811865476,0.08723665948292296,0.0,0.0252524661132858,6.835572752582,6.835572752582,0.0,8.656132773955527e-17,2.830524433501838e-16,0.3535533905932738,0.3535533905932738,0.4088952654232425,58.2,9.1,0.0,2.3000000000000043,0.0,69.5,0.10000000000000142,0.0,0.0,0.0,True,False,False
93,169941178,1456512961,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.419085602505992,65.2,13.236568635932873,12.980656642879222,0.379799047228566,0.5687558472617227,0.3834253763085945,0.318731419677225,0.4798394388657081,0.325032862661467,0.062137741528201076,0.531461382304551,0.0831257560907539,0.0,0.08072876096761514,5.996806368001218,5.996806368001218,0.0,8.765809587285556e-17,2.5589376332604516e-16,0.24522024141565762,0.24522024141565757,0.3981623277182236,54.60000000000001,7.199999999999999,3.399999999999995,0.0,0.0,62.3,2.9000000000000004,0.0,0.0,0.0,False,True,False
94,2253011611,405432984,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.4657162632498856,80.5,16.93493170255745,16.462791178128928,0.37956286205418766,0.5868825425440366,0.38497519387414186,0.26171937965919784,0.4758194024815773,0.283540848377271,0.0714176671686347,0.47865387107707746,0.09681864001348633,0.07653082348602638,0.11120453327851203,7.2836919748147055,7.283691974814705,0.0,8.488536189198052e-17,2.7755575615628914e-16,0.25959600962849366,0.25959600962849366,0.39205955334987597,66.69999999999999,13.800000000000004,0.0,0.0,0.0,77.99999999999999,2.5000000000000018,0.0,0.0,0.0,False,False,False
95,4089296776,1361720255,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.42953908207811115,75.2,16.00027267920236,15.711525403929658,0.37875847561104875,0.5443374125311752,0.3842927684473584,0.28781077274460654,0.4331397769063489,0.30206591651028636,0.06281646494043021,0.3755513894306935,0.08038733954399473,0.0,0.05500774917316744,6.835303452690692,6.835303452690692,0.0,8.93962292196127e-17,2.7894008272968645e-16,0.34845159841163237,0.3484515984116323,0.399734395750332,67.69999999999999,0.0,7.500000000000002,0.0,0.0,75.2,0.0,0.0,0.0,0.0,False,True,False
96,4024072039,3290223108,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.4160854264835447,67.0,14.0655806958424,13.693095294430385,0.38395796385301906,0.5416393951961092,0.3876846550455312,0.30904943986271116,0.4736776834651146,0.3188034348973337,0.06130935708077148,0.40514991021884617,0.084036683531877,0.0,0.05389435045362223,6.3832468821668655,6.383246882166864,0.0,8.48880853976357e-17,2.633125101432526e-16,0.35344409618227923,0.3534440961822792,0.39940387481371087,53.7,8.799999999999997,0.0,4.5,0.0,61.699999999999996,5.300000000000001,0.0,0.0,0.0,True,False,False
97,4120847382,1005880465,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.40476186464572744,69.8,13.84540629639864,13.37263259066347,0.3725395568757089,0.7071067811865476,0.3768372014647823,0.3159856278722404,0.43147498267135953,0.3259819604487415,0.06552521737620724,0.7071067811865476,0.09308217782564521,0.013286514856448191,0.05,6.134391826892891,6.134391826892891,0.0,8.244591624313581e-17,2.779024842816778e-16,0.3833948491284094,0.3833948491284094,0.37768240343347637,60.5,9.299999999999994,0.0,0.0,0.0,67.3,2.5,0.0,0.0,0.0,False,False,False
98,3675887853,1206917796,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.4261937354613041,72.8,14.742550198160977,14.816033545162263,0.3789164540004911,0.7071067811865476,0.38421103331482903,0.2810655367058135,0.44187834541684656,0.29542884079800874,0.06526063921839197,0.7071067811865476,0.09185656999306946,0.0,0.022379564652951878,6.768847906566972,6.768847906566972,0.0,8.36003074675157e-17,2.777508439858666e-16,0.3535533905932738,0.3535533905932738,0.4060356652949245,57.900000000000006,9.399999999999991,3.5,2.0,0.0,67.19999999999999,5.600000000000001,0.0,0.0,0.0,True,True,False
99,279667856,3140931407,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.35508663569127663,68.10000000000001,13.956435377856915,13.324543534291855,0.37486736824349254,0.5285918960427105,0.37895840024564703,0.3337857715262937,0.4689134143552811,0.34339415717119337,0.07142032314714937,0.4410435070721743,0.09634758863732476,0.0,0.02661413893348805,6.571512729845086,6.571512729845086,0.0,9.045290331226354e-17,2.8177377798042847e-16,0.2862113801904015,0.2862113801904014,0.3870967741935484,56.90000000000001,6.199999999999996,2.8999999999999986,2.1000000000000014,0.0,67.2,0.8999999999999986,0.0,0.0,0.0,True,True,False
100,540232124,440410583,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
101,3396719581,2568424225,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.384237777850677,74.8,14.857049497881647,14.251142023692957,0.38691721903710313,0.7071067811865476,0.3905346215665599,0.31840430590056584,0.505967983925965,0.3313029052408822,0.06694563965686898,0.7071067811865476,0.0981651140695076,0.0,0.05,6.379205485779058,6.379205485779058,0.0,8.203379562427607e-17,2.7894008272968645e-16,0.3535533905932738,0.3535533905932738,0.4112149532710281,67.29999999999998,3.800000000000006,3.6999999999999993,0.0,0.0,74.8,0.0,0.0,0.0,0.0,False,True,False
102,4254502148,4115934492,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
103,52029571,1451775251,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.3984170826348382,63.400000000000006,13.42817795613104,13.039707325417293,0.38567278667860594,0.7071067811865476,0.3894394712539705,0.3424400417110165,0.5225361929850056,0.35771390948135867,0.07767785952423935,0.7071067811865476,0.1080986492891821,0.28401553417237757,0.05,6.100609438250341,6.100609438250341,0.0,8.902900465889067e-17,2.7894008272968645e-16,0.3535533905932738,0.3535533905932738,0.3700787401574803,58.0,5.4,0.0,0.0,0.0,62.900000000000006,0.5000000000000018,0.0,0.0,0.0,False,False,False
104,2150617837,3318149514,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
105,1920392900,1186325760,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.3647394522765965,70.60000000000001,14.362618483005457,13.870143291862115,0.38098263475640265,0.5401233409503341,0.3849481492378606,0.31253857238473237,0.46533080181963676,0.3235073613343859,0.06320732646087665,0.5167440909634919,0.09086055308374723,0.0,0.03368081575974319,6.417871701586999,6.417871701587,0.0,8.27614511122738e-17,2.7894008272968645e-16,0.3501233797240654,0.3501233797240654,0.40311173974540315,64.9,0.0,5.700000000000003,0.0,0.0,70.50000000000001,0.09999999999999432,0.0,0.0,0.0,False,True,False
106,3782786491,3318578905,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.32861386169143175,99.10000000000001,19.33868013106973,19.06729382584731,0.3746786042579625,0.5631047415004892,0.3793613836250215,0.2504150293840025,0.44921571747941846,0.28080988964445985,0.0523052296776395,0.49266678210848347,0.0726096185245517,0.0,0.05740854728098321,8.477156460917783,8.477156460917783,0.0,8.191548542707286e-17,2.797157557069881e-16,0.34269098786258606,0.34269098786258606,0.39616935483870963,74.69999999999999,20.299999999999997,0.0,4.1000000000000085,0.0,98.3,0.8000000000000114,0.0,0.0,0.0,True,False,False
107,1852949863,3905180727,4,gaussian_plus_combined_faults,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,False,False,false_completion,0.3955351947473852,59.7,13.074734748838761,12.98297627349098,0.3718270936396398,0.4931614237273072,0.37498942101738203,0.3219932741111769,0.42863190128606854,0.32873880666604627,0.05979387664191434,0.4327758610197231,0.08449593368973683,0.0,0.11917573735818998,5.629960207328841,5.629960207328839,0.0,9.317268151339964e-17,2.68024601344063e-16,0.324984592803318,0.32498459280331804,0.382943143812709,53.900000000000006,2.799999999999997,3.0,0.0,0.0,57.5,2.200000000000001,0.0,0.0,0.0,False,True,False
