trial,environment_seed,sensor_seed,sensor_scenario,sensor_scenario_name,sensor_model,free_probability,occupied_probability,disallowed_probability,restricted_probability,planning_success,onboard_completion,true_goal_reached,true_mission_success,termination_state,final_true_distance,completion_time,actual_path_length,planned_path_length,mean_estimation_error,max_estimation_error,rmse_estimation_error,mean_true_cross_track_error,max_true_cross_track_error,rmse_true_cross_track_error,mean_estimated_cross_track_error,max_estimated_cross_track_error,rmse_estimated_cross_track_error,minimum_true_clearance,minimum_estimated_clearance,commanded_control_effort,applied_control_effort,control_saturation_fraction,mean_control_saturation_error,max_control_saturation_error,max_commanded_acceleration,max_applied_acceleration,measurement_dropout_fraction,true_free_time,true_occupied_time,true_disallowed_time,true_restricted_time,true_out_of_bounds_time,estimated_free_time,estimated_occupied_time,estimated_disallowed_time,estimated_restricted_time,estimated_out_of_bounds_time,restricted_violation,disallowed_violation,out_of_bounds_violation
155,4209979507,961869777,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21586546292940767,79.10000000000001,16.559490600233087,16.638512704150116,0.060218017284608454,0.1691269573596237,0.06887178052885541,0.046060391507256215,0.12892711812785937,0.05520716039661671,0.05937475908667613,0.19603931199702607,0.07291010129427564,0.1550830961255617,0.13844293555325607,7.151680588068503,7.151680588068505,0.0,8.439631924268538e-17,2.8449465006019636e-16,0.41938434362121274,0.41938434362121274,0.4078282828282829,77.9,1.1999999999999957,0.0,0.0,0.0,77.60000000000001,1.5,0.0,0.0,0.0,False,False,False
156,3915324021,814030660,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
157,2248235921,1154256923,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.13772842076187572,63.5,13.274195356904425,13.232672357227917,0.0646596790882946,0.7071067811865476,0.07637583768711105,0.05044069761266868,0.12363927298830592,0.05748968717274977,0.05626110080014007,0.7071067811865476,0.07317677190361971,0.10963669555545354,0.05,5.139311563601228,5.139311563601228,0.0,8.842836142329155e-17,1.8670653977139892e-16,0.3535533905932738,0.3535533905932738,0.4056603773584906,62.4,1.1000000000000014,0.0,0.0,0.0,62.300000000000004,1.1999999999999957,0.0,0.0,0.0,False,False,False
158,2344631310,2304365659,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21527627956587314,69.4,14.094543009172824,14.222955072674987,0.05867013717850292,0.2173501959887874,0.06660865851197983,0.03753235341208154,0.09478625778306995,0.04361895951674217,0.049768008248398,0.20536563907721458,0.061377577530561576,0.09066320301447009,0.021112726645952762,5.747025529546651,5.74702552954665,0.0,8.434626273936434e-17,2.776424787817943e-16,0.5064881631965104,0.5064881631965104,0.39424460431654673,66.4,3.0,0.0,0.0,0.0,66.10000000000001,3.29999999999999,0.0,0.0,0.0,False,False,False
159,2077221000,2239487451,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16962171227690545,68.2,13.778178759583934,13.813493109956209,0.06387653931731367,0.23179572533961662,0.07325231509299068,0.03678872781176837,0.0988265981827994,0.04472593960485125,0.053689761764024506,0.2157758586187902,0.06700562736845914,0.15689420809031365,0.07554872450466465,5.6421459092449355,5.6421459092449355,0.0,8.176357920586238e-17,2.7894008272968645e-16,0.2693171430437403,0.26931714304374027,0.39824304538799415,68.2,0.0,0.0,0.0,0.0,68.2,0.0,0.0,0.0,0.0,False,False,False
160,4171941414,934373081,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18446834973289372,74.60000000000001,14.830572089916094,14.755457298140332,0.05843208231976523,0.18399102114616037,0.06660432127670596,0.04637749821139389,0.15458822485753698,0.0567846410757327,0.05545851456741542,0.19514222996552544,0.06841710252518175,0.13337114036240297,0.08469392851049716,6.210196570988373,6.210196570988373,0.0,7.870907110601332e-17,2.7894008272968645e-16,0.4423614960273311,0.44236149602733116,0.4230254350736279,74.60000000000001,0.0,0.0,0.0,0.0,74.60000000000001,0.0,0.0,0.0,0.0,False,False,False
161,1729366613,1692179550,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.13058264472374323,75.4,15.663727663391276,15.580991426010675,0.06100121011552892,0.18192837470730897,0.06957987401015067,0.04329749789591981,0.12804138222884875,0.05320073263103474,0.058343116864488155,0.2229465496614434,0.07192676497219908,0.14283781425761005,0.03391572658632775,6.5768091419008385,6.5768091419008385,0.0,8.312726446344014e-17,2.8066088919804617e-16,0.4844679807067131,0.4844679807067131,0.4039735099337748,72.1,3.3000000000000007,0.0,0.0,0.0,72.9,2.499999999999993,0.0,0.0,0.0,False,False,False
162,67660197,2588837785,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.23606733208921654,78.7,15.364976103118131,15.568825736314098,0.06171795653773437,0.7071067811865476,0.07960244376582117,0.040449418816927776,0.12319575814593708,0.04926777123588269,0.05525862344041346,0.7071067811865476,0.07750008482432065,0.14891842957037363,0.05,6.524074044374169,6.524074044374169,0.0,7.853154953107121e-17,2.5589376332604516e-16,0.3535533905932738,0.3535533905932738,0.38959390862944165,69.8,8.900000000000002,0.0,0.0,0.0,68.29999999999998,10.400000000000022,0.0,0.0,0.0,False,False,False
163,3647637070,2498199066,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2458491541313359,70.8,13.721605900726637,13.825109207233313,0.06324338303519797,0.20033232111912652,0.07192945964649582,0.03319611607828151,0.09352613942147313,0.039374289380993674,0.049380293417547114,0.20336628419916508,0.0628683337348924,0.13830217120248767,0.08610495643480152,5.882326636263831,5.882326636263831,0.0,8.157503574406952e-17,2.830524433501838e-16,0.3471762099454883,0.3471762099454883,0.39915373765867423,68.8,1.9999999999999982,0.0,0.0,0.0,68.6,2.1999999999999975,0.0,0.0,0.0,False,False,False
164,1097764499,438665298,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18715193729034144,68.7,12.820776756834576,12.972047369787594,0.061912536871188126,0.18540291203647905,0.07116560383609878,0.04908471925893265,0.1722787426969689,0.06151458041428924,0.058085288731044696,0.19267678293417412,0.07059899796481735,0.11041520844081605,0.10376557693570411,5.095968516855139,5.095968516855139,0.0,7.95154177848372e-17,1.962615573354719e-16,0.24996329420873553,0.24996329420873553,0.4156976744186046,68.7,0.0,0.0,0.0,0.0,68.7,0.0,0.0,0.0,0.0,False,False,False
165,2415939641,2972775906,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20991480888447303,86.30000000000001,16.410933538825518,16.49439226015005,0.062419995944551304,0.7071067811865476,0.08230100295754264,0.03625158285064692,0.11537509136358409,0.045496187554384025,0.05302284559082465,0.7071067811865476,0.0795893138929911,0.22433254856186174,0.05,6.766550599235168,6.766550599235169,0.0,7.646423890819376e-17,2.779024842816778e-16,0.3535533905932738,0.3535533905932738,0.38657407407407407,86.2,0.10000000000000142,0.0,0.0,0.0,85.80000000000001,0.5,0.0,0.0,0.0,False,False,False
166,3334599102,1751419161,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22329611757263573,73.9,15.302166064879724,15.40415860611407,0.061825338055686706,0.1819395191565387,0.06979072727905927,0.039272537434837815,0.12052837161899037,0.04530792351209607,0.04897335856239449,0.1940283145354016,0.061206257059702486,0.12513208862616143,0.10823002771246498,6.372208428384722,6.372208428384722,0.0,8.159769446941889e-17,2.830524433501838e-16,0.25541710811670904,0.2554171081167091,0.3932432432432432,73.9,0.0,0.0,0.0,0.0,73.9,0.0,0.0,0.0,0.0,False,False,False
167,2779470929,255465974,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.26603887774016177,67.3,13.550945211912367,13.646746313355063,0.05994507917692809,0.7071067811865476,0.07116110248179913,0.047297232696297965,0.1112225843442595,0.05633616478966658,0.052414125816454896,0.7071067811865476,0.06868208306089417,0.11475367434019569,0.05,5.391898687175386,5.391898687175386,0.0,8.49601704024763e-17,2.5066604164831255e-16,0.3535533905932738,0.3535533905932738,0.40949554896142437,67.3,0.0,0.0,0.0,0.0,67.3,0.0,0.0,0.0,0.0,False,False,False
168,4090243799,2284752968,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15809409973275412,79.0,14.68295866767205,14.819141974637107,0.05767651631960871,0.18956557777027658,0.06574574085228903,0.03750051837459454,0.1309461484815257,0.049605010558715114,0.05105205268760937,0.17864219292562153,0.06270969425076682,0.14507878036906915,0.12463883094235513,5.963627911818134,5.963627911818134,0.0,7.83041353213505e-17,2.2247786310271853e-16,0.2977309840212894,0.2977309840212894,0.4108723135271808,77.5,1.5,0.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,False,False,False
169,3612385362,879771800,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.13619299315584124,78.10000000000001,14.697110022822663,14.932277608979799,0.06156589246430619,0.7071067811865476,0.07569815247035976,0.03352610627296587,0.08909782407933901,0.04165103872636464,0.05051812950429128,0.7071067811865476,0.07133812307343636,0.1400791885736787,0.05,6.363533569800293,6.363533569800293,0.0,7.625552033299717e-17,1.942890293094024e-16,0.3535533905932738,0.3535533905932738,0.38746803069053704,76.4,1.6999999999999993,0.0,0.0,0.0,76.30000000000001,1.7999999999999972,0.0,0.0,0.0,False,False,False
170,2584319147,1028574110,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1663999964447758,76.10000000000001,14.767641840442588,14.833120910395452,0.05918461930788246,0.2305235366482407,0.06650037809065408,0.03875064183798522,0.148172327736414,0.04952649037399162,0.05341867369087818,0.2309264087873179,0.06494308957832133,0.029965503803174188,0.07511159544455337,6.029590878956584,6.029590878956585,0.0,8.011601997287587e-17,2.7756117711421305e-16,0.3009574933066022,0.3009574933066022,0.405511811023622,64.4,11.700000000000006,0.0,0.0,0.0,63.80000000000001,12.299999999999997,0.0,0.0,0.0,False,False,False
171,436442763,675799786,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.17705349416645605,73.2,13.623154937063545,13.660446298663588,0.06109311150836151,0.21830031911858216,0.07008868292850223,0.04428973214772968,0.17333838490999057,0.059509667676856226,0.056510681116752594,0.21993335726583585,0.07288149935516831,0.1349617082667762,0.11464464105118712,5.74718944457206,5.74718944457206,0.0,7.845896052967644e-17,1.7772239894833365e-16,0.40666498313549704,0.406664983135497,0.42428376534788537,73.2,0.0,0.0,0.0,0.0,73.2,0.0,0.0,0.0,0.0,False,False,False
172,3794097624,2065298060,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15555090821795828,70.7,13.793781057888712,13.733937274152723,0.06322559419579699,0.7071067811865476,0.0834357828140733,0.03575474648043059,0.12417692089176757,0.04518944363146579,0.05400727696828597,0.7071067811865476,0.08053639071509458,0.18911211788753812,0.05,6.016037132444129,6.01603713244413,0.0,8.179452675250148e-17,2.5066604164831255e-16,0.3535533905932738,0.3535533905932738,0.3954802259887006,65.8,4.9,0.0,0.0,0.0,65.89999999999999,4.799999999999999,0.0,0.0,0.0,False,False,False
173,2911976809,774395539,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.14290849323171884,67.3,14.031964274651095,14.062785286536638,0.06131127880881152,0.7071067811865476,0.07699051079843959,0.03803261532251804,0.11230638741600543,0.04628112512625639,0.052939855892018065,0.7071067811865476,0.0748213291441163,0.19766963531751403,0.05,5.340331009692676,5.340331009692677,0.0,8.514422907411564e-17,2.9893669801409083e-16,0.3535533905932738,0.3535533905932738,0.3946587537091988,67.3,0.0,0.0,0.0,0.0,67.19999999999999,0.10000000000000142,0.0,0.0,0.0,False,False,False
174,3199249514,3002494220,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18975805809238633,61.800000000000004,12.877302595463046,12.894323439289733,0.06057561669424991,0.1736763081556331,0.06995095473751248,0.03933902061238755,0.1424383358315354,0.05397517552617853,0.05151389568721556,0.19398709536598222,0.06471163195027566,0.55,0.4909516539037717,5.270091945061763,5.270091945061763,0.0,8.95968243449137e-17,2.220446049250313e-16,0.3713366746762237,0.3713366746762236,0.4200323101777059,61.800000000000004,0.0,0.0,0.0,0.0,61.800000000000004,0.0,0.0,0.0,0.0,False,False,False
175,2681399514,1388369604,3,gaussian_plus_dropout,CombinedErrorSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
